# 619 6 3714
127 1:0.111111 2:0.444444 3:0.111111 4:0.111111 5:0.111111 6:0.111111
128 1:0.0204082 2:0.367347 3:0.22449 4:0.0204082 5:0.265306 6:0.102041
129 1:0.111111 2:0.444444 3:0.111111 4:0.111111 5:0.111111 6:0.111111
130 1:0.0126582 2:0.0126582 3:0.101266 4:0.0759494 5:0.518987 6:0.278481
131 1:0.0373134 2:0.0547264 3:0.561567 4:0.00310945 5:0.162935 6:0.180348
132 1:0.271186 2:0.508475 3:0.0169492 4:0.0169492 5:0.118644 6:0.0677966
133 1:0.0294118 2:0.0477941 3:0.125 4:0.125 5:0.242647 6:0.430147
134 1:0.047619 2:0.333333 3:0.285714 4:0.047619 5:0.047619 6:0.238095
135 1:0.011236 2:0.359551 3:0.202247 4:0.011236 5:0.325843 6:0.0898876
136 1:0.142857 2:0.285714 3:0.142857 4:0.142857 5:0.142857 6:0.142857
137 1:0.037037 2:0.777778 3:0.037037 4:0.037037 5:0.0740741 6:0.037037
138 1:0.0769231 2:0.615385 3:0.0769231 4:0.0769231 5:0.0769231 6:0.0769231
139 1:0.027027 2:0.324324 3:0.378378 4:0.0810811 5:0.135135 6:0.0540541
140 1:0.35 2:0.25 3:0.05 4:0.05 5:0.25 6:0.05
141 1:0.175 2:0.2 3:0.075 4:0.35 5:0.175 6:0.025
142 1:0.0625 2:0.5625 3:0.0625 4:0.0625 5:0.1875 6:0.0625
143 1:0.0526316 2:0.210526 3:0.289474 4:0.0263158 5:0.210526 6:0.210526
144 1:0.0833333 2:0.5 3:0.0833333 4:0.0833333 5:0.166667 6:0.0833333
145 1:0.0333333 2:0.233333 3:0.3 4:0.0333333 5:0.0333333 6:0.366667
146 1:0.024 2:0.12 3:0.272 4:0.064 5:0.192 6:0.328
147 1:0.0833333 2:0.583333 3:0.0833333 4:0.0833333 5:0.0833333 6:0.0833333
148 1:0.157895 2:0.105263 3:0.0526316 4:0.0526316 5:0.315789 6:0.315789
149 1:0.00440529 2:0.114537 3:0.259912 4:0.0132159 5:0.162996 6:0.444934
150 1:0.1 2:0.5 3:0.1 4:0.1 5:0.1 6:0.1
151 1:0.0909091 2:0.545455 3:0.0909091 4:0.0909091 5:0.0909091 6:0.0909091
152 1:0.125 2:0.125 3:0.375 4:0.125 5:0.125 6:0.125
153 1:0.047619 2:0.619048 3:0.047619 4:0.047619 5:0.047619 6:0.190476
154 1:0.00847458 2:0.254237 3:0.0847458 4:0.059322 5:0.398305 6:0.194915
