CR,CM,time
http://sealytics.github.io/ontologies/release-model#Bug-eae29f77-ef2e-481d-ad73-567a4e239b28,"There seems to be an issue when creating the general path for the glyphs as a NPE is thrown:

java.lang.NullPointerException
	at org.apache.pdfbox.pdfviewer.font.TTFGlyph2D.calculatePath(TTFGlyph2D.java:347)
	at org.apache.pdfbox.pdfviewer.font.TTFGlyph2D.getPathForGlyphId(TTFGlyph2D.java:189)
	at org.apache.pdfbox.pdfviewer.font.TTFGlyph2D.getPathForCharactercode(TTFGlyph2D.java:257)
	at org.apache.pdfbox.pdfviewer.PageDrawer.drawGlyph2D(PageDrawer.java:336)
	at org.apache.pdfbox.pdfviewer.PageDrawer.processTextPosition(PageDrawer.java:289)
	at org.apache.pdfbox.util.PDFStreamEngine.processEncodedText(PDFStreamEngine.java:485)
	at org.apache.pdfbox.util.operator.ShowText.process(ShowText.java:45)
	at org.apache.pdfbox.util.PDFStreamEngine.processOperator(PDFStreamEngine.java:529)
	at org.apache.pdfbox.util.PDFStreamEngine.processSubStream(PDFStreamEngine.java:258)
	at org.apache.pdfbox.util.PDFStreamEngine.processSubStream(PDFStreamEngine.java:225)
	at org.apache.pdfbox.util.PDFStreamEngine.processStream(PDFStreamEngine.java:205)
	at org.apache.pdfbox.pdfviewer.PageDrawer.drawPage(PageDrawer.java:141)
	at org.apache.pdfbox.pdfviewer.PDFPagePanel.paint(PDFPagePanel.java:98)
	at javax.swing.JComponent.paintChildren(JComponent.java:878)
	at javax.swing.JComponent.paint(JComponent.java:1054)
	at javax.swing.JComponent.paintChildren(JComponent.java:878)
	at javax.swing.JComponent.paint(JComponent.java:1054)
	at javax.swing.JComponent.paintChildren(JComponent.java:878)
	at javax.swing.JComponent.paint(JComponent.java:1054)
	at javax.swing.JViewport.paint(JViewport.java:731)
	at javax.swing.JComponent.paintChildren(JComponent.java:878)
	at javax.swing.JComponent.paint(JComponent.java:1054)
	at javax.swing.JComponent.paintChildren(JComponent.java:878)
	at javax.swing.JComponent.paint(JComponent.java:1054)
	at javax.swing.JComponent.paintChildren(JComponent.java:878)
	at javax.swing.JComponent.paint(JComponent.java:1054)
	at javax.swing.JLayeredPane.paint(JLayeredPane.java:585)
	at javax.swing.JComponent.paintChildren(JComponent.java:878)
	at javax.swing.JComponent.paint(JComponent.java:1054)
	at javax.swing.JComponent.paintToOffscreen(JComponent.java:5212)
	at javax.swing.BufferStrategyPaintManager.paint(BufferStrategyPaintManager.java:295)
	at javax.swing.RepaintManager.paint(RepaintManager.java:1236)
	at javax.swing.JComponent._paintImmediately(JComponent.java:5160)
	at javax.swing.JComponent.paintImmediately(JComponent.java:4971)
	at javax.swing.RepaintManager$3.run(RepaintManager.java:796)
	at javax.swing.RepaintManager$3.run(RepaintManager.java:784)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$1.doIntersectionPrivilege(ProtectionDomain.java:76)
	at javax.swing.RepaintManager.paintDirtyRegions(RepaintManager.java:784)
	at javax.swing.RepaintManager.paintDirtyRegions(RepaintManager.java:757)
	at javax.swing.RepaintManager.prePaintDirtyRegions(RepaintManager.java:706)
	at javax.swing.RepaintManager.access$1000(RepaintManager.java:62)
	at javax.swing.RepaintManager$ProcessingRunnable.run(RepaintManager.java:1647)
	at java.awt.event.InvocationEvent.dispatch(InvocationEvent.java:251)
	at java.awt.EventQueue.dispatchEventImpl(EventQueue.java:733)
	at java.awt.EventQueue.access$200(EventQueue.java:103)
	at java.awt.EventQueue$3.run(EventQueue.java:694)
	at java.awt.EventQueue$3.run(EventQueue.java:692)
	at java.security.AccessController.doPrivileged(Native Method)
	at java.security.ProtectionDomain$1.doIntersectionPrivilege(ProtectionDomain.java:76)
	at java.awt.EventQueue.dispatchEvent(EventQueue.java:703)
	at java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:242)
	at java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:161)
	at java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:150)
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:146)
	at java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:138)
	at java.awt.EventDispatchThread.run(EventDispatchThread.java:91)
",1351753640665
http://sealytics.github.io/ontologies/release-model#Bug-eae29f77-ef2e-481d-ad73-567a4e239b28,"Image rendered with modified code, note the hollow bullet at the lower right.",1351753640665
http://sealytics.github.io/ontologies/release-model#Bug-eae29f77-ef2e-481d-ad73-567a4e239b28,"Patch of the off-curve points bug fixes for rendering TT fonts. Decide for yourself if you want to delete the debug log entries. Plus rendered image, should hopefully look exactly like the one I uploaded yesterday which was using the &quot;forbidden&quot; LGPL Sun code.",1351753640665
http://sealytics.github.io/ontologies/release-model#Bug-eae29f77-ef2e-481d-ad73-567a4e239b28,"I tried again today... I was able to fix the existing code by making four different changes.

However I noticed that one &quot;O&quot; from another file (the one from PDFBOX-940, third page, &quot;Oobian&quot;) looks like it was beaten up. A test with a &quot;clean&quot; version shows the same problem, a test with the Sun rendering doesn&apos;t. I will look into it if I have the time. I suspect that a reason could be that quadto() is sometimes called with interpolated values for the control point, while Sun always calls quad() with a control point value from the array.",1351753640665
http://sealytics.github.io/ontologies/release-model#Bug-eae29f77-ef2e-481d-ad73-567a4e239b28,Code that renders glyphs even when they start with off-curve points,1351753640665
http://sealytics.github.io/ontologies/release-model#Bug-eae29f77-ef2e-481d-ad73-567a4e239b28,"I get the effect &quot;text is obscured by the Images,and Images is showed in reversed color&quot; if I extract the embedded images first, with code like in processResources() in ExtractImages.java. The effect is related to PNG images only (PDPixelMap), and goes away if the PNG image isn&apos;t cached, by not assigning the variable &quot;image&quot; at the end of PDPixelMap.getRGBImage(). Thus there must be a difference in the image depending whether it is built before or within RenderUtil.convertToImage(). I haven&apos;t researched what the difference is.

PS: While the two attached files were created with &quot;my&quot; version, I just retested with a clean 2.0 trunk version, the effect also happens.",1351753640665
http://sealytics.github.io/ontologies/release-model#Bug-eae29f77-ef2e-481d-ad73-567a4e239b28,The inverted colors are gone in the current trunk (see attachment). I guess the text issue is related to PDFBOX-490,1351753640665
http://sealytics.github.io/ontologies/release-model#Bug-b4b7fc2f-5e14-4b71-9b11-300a7b22da72,"on google you have only fives topics  https://www.google.fr/search?q=SignDict/Contents+illegal+data

you can find some hints here:
http://itext-general.2136553.n4.nabble.com/iText-error-in-signing-big-PDF-files-SigDict-Contents-illegal-data-td4655309.html#none

---------------------------------------------------------------------------------------
this indeed is a bug in iText.

Everything in the signing process is done correctly, merely the serialization of the signed byte range into the resulting PDF is somewhat inaccurate.

PdfSignatureAppearance.preClose(HashMap) creates the byte sequence representing the signed ranges like this:

                ByteBuffer bf = new ByteBuffer();
                bf.append(&apos;[&apos;);
                for (int k = 0; k &lt; range.length; ++k)
                    bf.append(range[k]).append(&apos; &apos;);
                bf.append(&apos;]&apos;);

ByteBuffer is com.itextpdf.text.pdf.ByteBuffer, range is a long[] member of PdfSignatureAppearance.

Unfortunately there is no ByteBuffer method append(long); thus, the overload append(float) is called here by Java instead (and not append(double) as one might have hoped for). As the conversion long -&gt; float is lossy, the numbers in the /ByteRange array are merely approximations... ;)

Adding a decent ByteBuffer.append overload for long arguments should fix this issue.

Regards,   Michael

PS: Reposted as the original post seems to have gone awol on its way to the mailing list. 
",1382377461189
http://sealytics.github.io/ontologies/release-model#Bug-b4b7fc2f-5e14-4b71-9b11-300a7b22da72,"contract.pdf_signedPdfBox.pdf is the double signed document and I dont change the class only the call :  signer.signPDF(IOUtils.toByteArray(new FileInputStream(inputPDF)) , outputPDF); } ",1382377461189
http://sealytics.github.io/ontologies/release-model#Bug-b4b7fc2f-5e14-4b71-9b11-300a7b22da72,"The method  signPDF(PDDocument inputDoc ...) malform the document. inputDoc.save() will rewrite the signed document and broke the signature. 

You need to use the method signPDF(byte[] ....) to do it the right way.
Maybe something like this....

  public static void main(String[] args) throws Exception
  {
    String pin = &quot;123456&quot;;
    File out = new File(&quot;tmp/Sample_signed.pdf&quot;);
    File out2 = new File(&quot;tmp/Sample_signed_signed.pdf&quot;);

    KeyStore keystore = null;
    try (InputStream documentIS = PADESSigner.class.getResourceAsStream(&quot;/pdfbox_1751/Sample.pdf&quot;);
        InputStream keystoreIS = PADESSigner.class.getResourceAsStream(&quot;/pdfbox_1751/Author01.p12&quot;);) {
      keystore = KeyStore.getInstance(&quot;pkcs12&quot;);
      keystore.load(keystoreIS, pin.toCharArray());

      PADESSigner padesSigner = new PADESSigner(keystore, pin);
      padesSigner.setSignatureName(&quot;Testing&quot;);
      padesSigner.signPDF(IOUtils.toByteArray(documentIS), out);
    }

    try (InputStream documentIS = new FileInputStream(out);) {
      PADESSigner padesSigner = new PADESSigner(keystore, pin);
      padesSigner.setSignatureName(&quot;Testing&quot;);
      padesSigner.signPDF(IOUtils.toByteArray(documentIS), out2);
    }

  }",1382377461189
http://sealytics.github.io/ontologies/release-model#Bug-b4b7fc2f-5e14-4b71-9b11-300a7b22da72,"can you attach the class you are currently using with the made changes.

optional it would be also good to see the double signed document that the pdfbox created.",1382377461189
http://sealytics.github.io/ontologies/release-model#Bug-b4b7fc2f-5e14-4b71-9b11-300a7b22da72,"code used with PdfBox

public static void signByPdfbox(
			File inputPDF,
			File outputPDF,
			KeyStore ks,
			String password) 
	throws IOException, UnrecoverableKeyException, KeyStoreException, NoSuchAlgorithmException, COSVisitorException, SignatureException {
		PADESSigner signer = new PADESSigner(ks, password);
		
		signer.setSignatureName(&quot;Hello1&quot;);
		signer.setSignatureReason(&quot;Why noy&quot;);
		signer.setSignatureLocation(&quot;Curacao&quot;);
		signer.setSignatureContactInfo(&quot;david.keller.fr@gmail.com&quot;);
		
		signer.signPDF(IOUtils.toByteArray(new  FileInputStream(inputPDF)) , outputPDF);
	}
	",1382377461189
http://sealytics.github.io/ontologies/release-model#Bug-b4b7fc2f-5e14-4b71-9b11-300a7b22da72,document signed first,1382377461189
http://sealytics.github.io/ontologies/release-model#Bug-b4b7fc2f-5e14-4b71-9b11-300a7b22da72,Signature PADES using PdfBox lib,1382377461189
http://sealytics.github.io/ontologies/release-model#Bug-b4b7fc2f-5e14-4b71-9b11-300a7b22da72,I have retested it with your last comments and it fails,1382377461189
http://sealytics.github.io/ontologies/release-model#Bug-b4b7fc2f-5e14-4b71-9b11-300a7b22da72,"document signed a second time by Itext
=&gt; all is ok",1382377461189
http://sealytics.github.io/ontologies/release-model#Bug-b4b7fc2f-5e14-4b71-9b11-300a7b22da72,was fixed with PDFBOX-1780,1382377461189
http://sealytics.github.io/ontologies/release-model#Bug-b4b7fc2f-5e14-4b71-9b11-300a7b22da72,"Document signed a second time by PdfBox
=&gt; issue on signatures",1382377461189
http://sealytics.github.io/ontologies/release-model#Bug-b4b7fc2f-5e14-4b71-9b11-300a7b22da72,"Your PDF helps a lot.  

Please tell use next time exactly what you do to reproduce the error. I can see that the first signature is done with a tool or module called &quot;Cryptolog&quot; and only the second signature is done with the pdfbox.

So you don&apos;t signed twice with pdfbox what would work in your case. 

Now I need to check what the so called &quot;Cryptolog&quot; does, that confuse the pdfbox. Your problem is similar to PDFBOX-1370. 
I think it has something to do with finding the right object while reading the document and maybe it is a parser issue, but this is only a guess. The error message &quot;SignDict/Contents+illegal+data&quot; is caused due to a subsequent error and is a bug in acrobat. The first signature wasn&apos;t touch at any time. The last incremental update overwrote some important objects and cause the acrobat reader stop correct parsing the document. 

Long store short answer. I&apos;m trying to find out what cause this problem but it can take some time and I think it will not be fixed in the coming 1.8.3 release. Maybe the non sequential parser would solve the problem, but the parser isn&apos;t compatible with the incremental saving right now.

I will link this issue as duplicated and attach the single signed document.",1382377461189
http://sealytics.github.io/ontologies/release-model#Bug-0ea5444e-2b9f-4d1e-89d4-df5cd796cc39,"Great! Thanks for the quick response Tilman. I wasn&apos;t actually handling any exceptions, just guaranteeing that the stream was closed if an exception was thrown in one of those steps. I think this should be fine the way you committed it though. ",1391631637159
http://sealytics.github.io/ontologies/release-model#Bug-0ea5444e-2b9f-4d1e-89d4-df5cd796cc39,Closed after releasing PDFBox 1.8.5,1391631637159
http://sealytics.github.io/ontologies/release-model#Bug-0ea5444e-2b9f-4d1e-89d4-df5cd796cc39,I commited your change to revision 1565392 in the 2.0 version and 1565412 in the 1.8 version. I didn&apos;t use your exception handling because its already done &quot;above&quot;.,1391631637159
http://sealytics.github.io/ontologies/release-model#Bug-0ea5444e-2b9f-4d1e-89d4-df5cd796cc39,My patch for the issue. I have repacked my jar with this fix and it is now working for me. ,1391631637159
http://sealytics.github.io/ontologies/release-model#Bug-0ea5444e-2b9f-4d1e-89d4-df5cd796cc39,2.0.0 is also affected.,1391631637159
http://sealytics.github.io/ontologies/release-model#Bug-55554102-8cb4-4ffe-bdcc-ddabd86ef7f2,"Hi,

According to the PDF specification, the type Filespec can be valued by &quot;/Filespec&quot; or by the capital letter &quot;F&quot;. 
The &quot;F&quot; hasn&apos;t been used in Prfelight to detect a Filespec dictionary. 

It&apos;s fixed.

BR,
Eric",1382620281799
http://sealytics.github.io/ontologies/release-model#Bug-55554102-8cb4-4ffe-bdcc-ddabd86ef7f2,Merged into 1.8-branch in revision 1542748,1382620281799
http://sealytics.github.io/ontologies/release-model#Bug-55554102-8cb4-4ffe-bdcc-ddabd86ef7f2,Closed after releasing 1.8.3,1382620281799
http://sealytics.github.io/ontologies/release-model#Bug-8767f298-dcd2-4390-b5f2-d6f070cc6909,"You don&apos;t have to build from source. You can get 1.8.6 here:
https://pdfbox.apache.org/downloads.html

and 1.8.7 here:
https://repository.apache.org/content/groups/snapshots/org/apache/pdfbox/pdfbox-app/1.8.7-SNAPSHOT/",1409182173949
http://sealytics.github.io/ontologies/release-model#Bug-8767f298-dcd2-4390-b5f2-d6f070cc6909,"That is a problem with the mygrid repository, see workarounds in PDFBOX-2336.",1409182173949
http://sealytics.github.io/ontologies/release-model#Bug-8767f298-dcd2-4390-b5f2-d6f070cc6909,"Thanks, MyGrid repository access worked this time.",1409182173949
http://sealytics.github.io/ontologies/release-model#Bug-8767f298-dcd2-4390-b5f2-d6f070cc6909,"Since 18.6 is currently showing as production version, when  is either Pdfbox 1.8.7 or Pdfbox2.0.0  expected to be released?",1409182173949
http://sealytics.github.io/ontologies/release-model#Bug-8767f298-dcd2-4390-b5f2-d6f070cc6909,The mygrid repository is back up now.,1409182173949
http://sealytics.github.io/ontologies/release-model#Bug-8767f298-dcd2-4390-b5f2-d6f070cc6909,1.8.7 is expected this month. 2.0 don&apos;t know. But does the 1.8.7 snapshot solve the problem that you had?,1409182173949
http://sealytics.github.io/ontologies/release-model#Bug-8767f298-dcd2-4390-b5f2-d6f070cc6909,"[~apacheusr] any update on this?

Re privacy - if it isn&apos;t &quot;company confidential&quot; or &quot;really sensitive to you&quot; (e.g. medical), you can still send it to me if you want. I can either keep it among committers, or keep it for myself and delete it after solving the issue (if it can be solved, which I doubt, there are many such malformed files).",1409182173949
http://sealytics.github.io/ontologies/release-model#Bug-8767f298-dcd2-4390-b5f2-d6f070cc6909,"The documents are  confidential information and as such I cannot share.
I have switched to using 1.8.6 in stead of 2.0.0. With non-sequential parser, I am able to get the problem documents to merge with some warnings etc.,  however, I see that some of the content gets lost. The document in question may be malformed, as you have suggested, however, pdftk is able to merge these documents without the content loss.
I have tried to build the source code for 1.8.6, however, I get the following error and am not able to build. Could you please take a look?  I am also looking into if I can build some sample files that can reproduce the behavior seen with the problem documents that pdftk is able to process successfully.

===
Failed to execute goal on project pdfbox: Could not resolve dependencies for project org.apache.pdfbox:pdfbox:bundle:1.8.6: Failed to collect dependencies for [org.apache.pdfbox:fontbox:jar:1.8.6 (compile), org.apache.pdfbox:jempbox:jar:1.8.6 (compile), commons-logging:commons-logging:jar:1.1.1 (compile), org.bouncycastle:bcmail-jdk15:jar:1.44 (compile?), org.bouncycastle:bcprov-jdk15:jar:1.44 (compile?), com.ibm.icu:icu4j:jar:3.8 (compile?), junit:junit:jar:4.8.1 (test), com.levigo.jbig2:levigo-jbig2-imageio:jar:1.6.2 (test), net.java.dev.jai-imageio:jai-imageio-core-standalone:jar:1.2-pre-dr-b04-2011-07-04 (test)]: Failed to read artifact descriptor for net.java.dev.jai-imageio:jai-imageio-core-standalone:jar:1.2-pre-dr-b04-2011-07-04: Could not transfer artifact net.java.dev.jai-imageio:jai-imageio-core-standalone:pom:1.2-pre-dr-b04-2011-07-04 from/to mygrid-repository (http://www.mygrid.org.uk/maven/repository): Failed to transfer http://www.mygrid.org.uk/maven/repository/net/java/dev/jai-imageio/jai-imageio-core-standalone/1.2-pre-dr-b04-2011-07-04/jai-imageio-core-standalone-1.2-pre-dr-b04-2011-07-04.pom. Error code 503, Service Temporarily Unavailable -&gt; [Help 1]
===",1409182173949
http://sealytics.github.io/ontologies/release-model#Bug-8767f298-dcd2-4390-b5f2-d6f070cc6909,"- The current production version is 1.8.6, not 1.8.5
- You&apos;re already using loadNonSeq(), this is good, but you&apos;re not using mergeDocumentsNonSeq().
- Merge had a nasty bug, which is solved only in the trunk and in the upcoming 1.8.7 version (however the exception isn&apos;t related to that)

Having said that, it could still be that the PDF you have is malformed.

The latest trunk outputs an offset for the exception you mention. Use NOTEPAD++ to open the PDF, then press CTRL-G, then click &quot;character&quot; and enter the offset to see where you are.",1409182173949
http://sealytics.github.io/ontologies/release-model#Bug-c295bbb8-2bdf-4b44-a8f4-8f0b07628c4a,"After fixing the problem I had a new one: toRGB() calls getWhitepoint() and getBlackPoint(). If these aren&apos;t set, it would result in two new COSArray objects being created each time a pixel is converted. So I am using a caching mechanism. And I fixed getInitialColor() which was doing the opposite of what was needed. And I added tests to prevent this from breaking in the future. This was done in rev 1590229 and 1590235 for the trunk.

I&apos;d handle the (different) change for the 1.8 branch after the 1.8.5 cut so that I don&apos;t interfere with the release preparation work.",1398493581631
http://sealytics.github.io/ontologies/release-model#Bug-c295bbb8-2bdf-4b44-a8f4-8f0b07628c4a,Done in rev 1590878 for the 1.8 branch.,1398493581631
http://sealytics.github.io/ontologies/release-model#Bug-2805828c-c103-4622-921b-f4953e861ebc,Fix in revision r1515101,1374848228996
http://sealytics.github.io/ontologies/release-model#Bug-2805828c-c103-4622-921b-f4953e861ebc,Merged into 1.8-branch in revision 1542711,1374848228996
http://sealytics.github.io/ontologies/release-model#Bug-2805828c-c103-4622-921b-f4953e861ebc,Closed after releasing 1.8.3,1374848228996
http://sealytics.github.io/ontologies/release-model#Bug-87b37ad4-75ea-4ce2-96bf-96f6d434fdd1,Your patch might help in your case but is not a good solution in general. A PDF document might contain multiple %%EOF lines. Only the last one is the &apos;active&apos; one. Please use the alternate parser I wrote about in my previous comment.,1364510220658
http://sealytics.github.io/ontologies/release-model#Bug-87b37ad4-75ea-4ce2-96bf-96f6d434fdd1,"Hi,

we might be able to improve the parser to handle such a situation but the PDF is not valid. A valid PDF ends with %%EOF and further data is not permitted (see section 7.5.5 of the ISO-32000 specification). I think it would be much better to identify the route cause of the issue which is why the JavaScript (for google analytics) is appended to the PDF you are getting and fix that. The facts that some viewers might be able to handle the PDF doesn&apos;t mean it&apos;s a valid PDF.

With kind regards

Maruan Sahyoun",1364510220658
http://sealytics.github.io/ontologies/release-model#Bug-87b37ad4-75ea-4ce2-96bf-96f6d434fdd1,My patch for this issue,1364510220658
http://sealytics.github.io/ontologies/release-model#Bug-87b37ad4-75ea-4ce2-96bf-96f6d434fdd1,"Hi,
unfortunately it seems to be common practice to have HTML rubbish at the end of PDF files (I have a lot of such files).
Please try using the non-sequential parser. Using the API
change from PDDocument.load(...) to PDDocument.loadNonSeq( ... ). In case you are using the command line tools most of them have a -nonSeq parameter to toggle the parser.
This parser looks for %%EOF within the last 2000 bytes and ignores other content.
",1364510220658
http://sealytics.github.io/ontologies/release-model#Bug-87b37ad4-75ea-4ce2-96bf-96f6d434fdd1,"This file is, roughly speaking, valid from an Acrobat perspective. The [Adobe Supplement to the  ISO 32000|http://www.adobe.com/content/dam/Adobe/en/devnet/acrobat/pdfs/adobe_supplement_iso32000.pdf] in _3.4.4 File Trailer_ says:

{quote}
Acrobat viewers require only that the %%EOF marker appear somewhere within the last 1024 bytes of the file.
{quote}",1364510220658
http://sealytics.github.io/ontologies/release-model#Bug-5fad21fc-59f6-4e76-b120-f80444c0e33c,"Hi Tilman, thanks for taking care.
I think that pdf was created by using the &quot;scan text&quot; feature of simple scan which might limit the colours to 4 grey types. I could try to find a scan feature which scans black and white only, if that is what you mean by providing an image with just black and white?

So far, this seems to be a problem with color space conversion?

At least, imageMagick does a correct image conversion.",1386967040356
http://sealytics.github.io/ontologies/release-model#Bug-5fad21fc-59f6-4e76-b120-f80444c0e33c,"Thanks for the fast service, I am glad that you could fix it :-). I guess that fix will go into 2.0.0 soon?",1386967040356
http://sealytics.github.io/ontologies/release-model#Bug-5fad21fc-59f6-4e76-b120-f80444c0e33c,"A committer will have to decide. And I&apos;m not even sure that it is the correct solution, because of the &quot;numComponents = 3&quot; that makes no sense to me.",1386967040356
http://sealytics.github.io/ontologies/release-model#Bug-5fad21fc-59f6-4e76-b120-f80444c0e33c,"I fixed this in revision 1552552 (trunk) and 1552553 (1.8 branch).

My changes are based on Tilmans proposal. I just adapted the relevant part which is needed to handle different values of bpc when it comes to DeviceGray colorspaces.

Thanks for the report and the investigation!",1386967040356
http://sealytics.github.io/ontologies/release-model#Bug-5fad21fc-59f6-4e76-b120-f80444c0e33c,"Simple Scan does not offer many options but I think it uses the same converter as xsane. Thus I tried xsane in different color modes. 
24bit -&gt; fine
truegray -&gt; fine
gray, b+w both

frederik@fred-deb-t440p:~$ java -jar pdfbox-app-2.0.0-SNAPSHOT.jar PDFToImage b+w.pdf 
Dez 18, 2013 4:57:04 PM org.apache.pdfbox.util.PDFStreamEngine processOperator
WARNING: java.lang.ArrayIndexOutOfBoundsException
java.lang.ArrayIndexOutOfBoundsException
	at java.lang.System.arraycopy(Native Method)
	at org.apache.pdfbox.pdmodel.graphics.xobject.PDInlinedImage.createImage(PDInlinedImage.java:166)
	at org.apache.pdfbox.util.operator.pagedrawer.BeginInlineImage.process(BeginInlineImage.java:60)
	at org.apache.pdfbox.util.PDFStreamEngine.processOperator(PDFStreamEngine.java:529)
	at org.apache.pdfbox.util.PDFStreamEngine.processSubStream(PDFStreamEngine.java:258)
	at org.apache.pdfbox.util.PDFStreamEngine.processSubStream(PDFStreamEngine.java:225)
	at org.apache.pdfbox.util.PDFStreamEngine.processStream(PDFStreamEngine.java:205)
	at org.apache.pdfbox.pdfviewer.PageDrawer.drawPage(PageDrawer.java:152)
	at org.apache.pdfbox.util.RenderUtil.renderPage(RenderUtil.java:213)
	at org.apache.pdfbox.util.RenderUtil.convertToImage(RenderUtil.java:177)
	at org.apache.pdfbox.util.PDFImageWriter.writeImage(PDFImageWriter.java:114)
	at org.apache.pdfbox.PDFToImage.main(PDFToImage.java:244)
	at org.apache.pdfbox.PDFBox.main(PDFBox.java:96)

Dez 18, 2013 4:57:04 PM org.apache.pdfbox.util.PDFStreamEngine processOperator
INFO: unsupported/disabled operation: EI
Dez 18, 2013 4:57:04 PM org.apache.pdfbox.util.PDFImageWriter writeImage
",1386967040356
http://sealytics.github.io/ontologies/release-model#Bug-5fad21fc-59f6-4e76-b120-f80444c0e33c,Yes &quot;providing an image with just black and white&quot; that is what I mean. So that we have another pdf (this time with 1 bitspercomponent) to see what happens. Maybe the image will appear 8 times :-),1386967040356
