1,1382515863008,2013-10-23 04:11:03 UTC,2013-10-23
2,1379359647317,2013-09-16 15:27:27 UTC,2013-09-16
3,1396991584637,2014-04-08 17:13:04 UTC,2014-04-08
4,1380876698750,2013-10-04 04:51:38 UTC,2013-10-04
5,1389014057567,2014-01-06 08:14:17 UTC,2014-01-06
6,1398346949777,2014-04-24 09:42:29 UTC,2014-04-24
7,1410793476329,2014-09-15 11:04:36 UTC,2014-09-15
8,1395003487714,2014-03-16 16:58:07 UTC,2014-03-16
9,1382018585353,2013-10-17 10:03:05 UTC,2013-10-17
10,1381948694531,2013-10-16 14:38:14 UTC,2013-10-16
11,1369806937819,2013-05-29 01:55:37 UTC,2013-05-29
12,1380898188828,2013-10-04 10:49:48 UTC,2013-10-04
13,1400577224888,2014-05-20 05:13:44 UTC,2014-05-20
14,1382099039340,2013-10-18 08:23:59 UTC,2013-10-18
15,1399624486748,2014-05-09 04:34:46 UTC,2014-05-09
16,1410789035482,2014-09-15 09:50:35 UTC,2014-09-15
17,1395063660112,2014-03-17 09:41:00 UTC,2014-03-17
18,1379346405115,2013-09-16 11:46:45 UTC,2013-09-16
19,1400603350090,2014-05-20 12:29:10 UTC,2014-05-20
20,1292400350729,2010-12-15 03:05:50 UTC,2010-12-15
21,1383727455970,2013-11-06 03:44:15 UTC,2013-11-06
22,1346057479645,2012-08-27 04:51:19 UTC,2012-08-27
23,1382535788040,2013-10-23 09:43:08 UTC,2013-10-23
24,1407476565344,2014-08-08 01:42:45 UTC,2014-08-08
25,1382032824248,2013-10-17 14:00:24 UTC,2013-10-17
26,1378507180567,2013-09-06 18:39:40 UTC,2013-09-06
27,1394609327281,2014-03-12 03:28:47 UTC,2014-03-12
28,1393957021469,2014-03-04 13:17:01 UTC,2014-03-04
29,1393514782149,2014-02-27 10:26:22 UTC,2014-02-27
30,1381380838473,2013-10-10 00:53:58 UTC,2013-10-10
31,1395671147600,2014-03-24 10:25:47 UTC,2014-03-24
32,1393380256428,2014-02-25 21:04:16 UTC,2014-02-25
33,1403752402844,2014-06-25 23:13:22 UTC,2014-06-25
34,1380023519777,2013-09-24 07:51:59 UTC,2013-09-24
35,1399632526120,2014-05-09 06:48:46 UTC,2014-05-09
36,1400545956445,2014-05-19 20:32:36 UTC,2014-05-19
37,1396596512963,2014-04-04 03:28:32 UTC,2014-04-04
