CR,CM,time
http://sealytics.github.io/ontologies/release-model#Bug-9d09dc18-035a-4a97-ae11-785ac2b9dc01,"Yes, that&apos;s because the trace processor adds the exception handling as mentioned above. It really should be in the SendProcessor too.",1383229209748
http://sealytics.github.io/ontologies/release-model#Bug-9d09dc18-035a-4a97-ae11-785ac2b9dc01,"Fix is now on master. 
Please check a nightly snapshot from here in a day or so:

https://repository.apache.org/content/repositories/snapshots/org/apache/camel/apache-camel/2.13-SNAPSHOT/",1383229209748
http://sealytics.github.io/ontologies/release-model#Bug-9d09dc18-035a-4a97-ae11-785ac2b9dc01,I wonder if we could better remove the try/catch block of {{SedaErrorTest}} for this fix as the test is a positive and not a negative one. See also CAMEL-5983.,1383229209748
http://sealytics.github.io/ontologies/release-model#Bug-9d09dc18-035a-4a97-ae11-785ac2b9dc01,"I agree. The test migrated in different iterations, and I no longer need the try/catch. Change has been committed. Thanks for the code review.",1383229209748
http://sealytics.github.io/ontologies/release-model#Bug-9d09dc18-035a-4a97-ae11-785ac2b9dc01,I just merged the patches into camel-2.12.x branch and updated the fix version.,1383229209748
http://sealytics.github.io/ontologies/release-model#Bug-9d09dc18-035a-4a97-ae11-785ac2b9dc01,"The SendProcessor doesn&apos;t catch exceptions and set them on the exchange (which is what the Redelivery bits look for). 

I&apos;m working on a patch.",1383229209748
http://sealytics.github.io/ontologies/release-model#Bug-9d09dc18-035a-4a97-ae11-785ac2b9dc01,"Hello,
The issue is marked resolved in 2.12.2 but we have the same issue in 2.12.3.
When looking at the commit, it seems the fix was not pushed on the 2.12 branch. Could you confirm ?
Thank you !
Fabien",1383229209748
http://sealytics.github.io/ontologies/release-model#Bug-9d09dc18-035a-4a97-ae11-785ac2b9dc01,FYI in my test cast the exception doesn&apos;t &quot;bubble up to the original caller&quot; unless tracing is turned on.  See CAMEL-6912.,1383229209748
http://sealytics.github.io/ontologies/release-model#Bug-9d09dc18-035a-4a97-ae11-785ac2b9dc01,"Thank you Willem, do you know when the 2.12.4 is expected to be released ?
Have a good day.
Fabien",1383229209748
http://sealytics.github.io/ontologies/release-model#Bug-ceab8b09-706c-430b-b01f-2e4adfc05524,"We cannot do Class.forName as that does not work with classloading in various containers / OSGi etc.

",1399417179555
http://sealytics.github.io/ontologies/release-model#Bug-ceab8b09-706c-430b-b01f-2e4adfc05524,"ok, but at that moment we have only the class name.",1399417179555
http://sealytics.github.io/ontologies/release-model#Bug-1632a267-d3ab-4de0-afcc-44fecad8f244,"Well, I&apos;s a bit complicated:
It should be lh.abc.de:631/bbk-test but as far as I know the Java printing SPI from Sun / Oracle doesn&apos;t support remote IPP printing, there are several Libraries which can do this [1]. It might be possible that the best solution for this bug is just throwing an exception [2] under Unix. Maybe after falling back to a local printer with the same fails. From my point of view at least the rewrite from URI to UNC shouldn&apos;t be done on Plattforms not using UNCs, since it is misleading.


[1] http://stackoverflow.com/questions/1655297/print-to-specific-printer-ipp-uri-in-java
[2] http://docs.oracle.com/javase/7/docs/api/java/lang/UnsupportedOperationException.html",1400234006421
http://sealytics.github.io/ontologies/release-model#Bug-1632a267-d3ab-4de0-afcc-44fecad8f244,"Thanks for reporting.

What should be the name of the printer exactly?
{code}
//lh.abc.de:631/bbk-test
{code}

or 
{code}
lh.abc.de:631/bbk-test
{code}

or something else?",1400234006421
http://sealytics.github.io/ontologies/release-model#Bug-8c11d56f-8d6d-4a61-aa26-aba15a9d7df2,"Yeah noLocal should be false, that is the default in the JMS spec
http://docs.oracle.com/javaee/6/api/javax/jms/Session.html#createConsumer(javax.jms.Destination, java.lang.String, boolean)",1394609327281
http://sealytics.github.io/ontologies/release-model#Bug-8c11d56f-8d6d-4a61-aa26-aba15a9d7df2,Are you working on a patch?,1394609327281
http://sealytics.github.io/ontologies/release-model#Bug-d8047519-d078-4c67-b0b1-8380a4f856e4,"Thanks for the PR but its not a complete solution, as you can have 
{code}
{{foo}blabla{{bar}}{{baz}}123{{dude}}
{code}
etc. 

So its not as easy as just to check for 
{code}
}}{{
{code}
",1399632526120
http://sealytics.github.io/ontologies/release-model#Bug-d8047519-d078-4c67-b0b1-8380a4f856e4,"Github user adessaigne closed the pull request at:

    https://github.com/apache/camel/pull/189
",1399632526120
http://sealytics.github.io/ontologies/release-model#Bug-d8047519-d078-4c67-b0b1-8380a4f856e4,"GitHub user ancosen opened a pull request:

    https://github.com/apache/camel/pull/154

    [CAMEL-7429] Camel Properties Component concatenation issue

    Hi all,
    
    This pull request is related to
    **https://issues.apache.org/jira/browse/CAMEL-7429**
    
    I added a new private method in the **DefaultPropertiesParser** class to determine if the property we&apos;re parsing is a concatenation with the aim to distinguish it from a nesting.
    
    I added an **AllPropertiesTest** test class (SuiteTest) to execute all the tests related to Properties when some improvements or patches are added. I have improved the Tests with a new class **PropertiesComponentConcatenatePropertiesTest** where I test the new DefaultPropertiesParser.
    
    Hope this should be useful.
    
    Thanks.
    
    Bye

You can merge this pull request into a Git repository by running:

    $ git pull https://github.com/ancosen/camel camel-7429-concatenatedproperties

Alternatively you can review and apply these changes as the patch at:

    https://github.com/apache/camel/pull/154.patch

To close this pull request, make a commit to your master/trunk branch
with (at least) the following in the commit message:

    This closes #154
    
----
commit f89de09a25e6b8a4a284d2c406c1e146bab16750
Author: ancosen &lt;ancosen@gmail.com&gt;
Date:   2014-05-17T12:28:29Z

    Fixes CAMEL-7429 Camel Properties Component concatenation issue

----
",1399632526120
http://sealytics.github.io/ontologies/release-model#Bug-d8047519-d078-4c67-b0b1-8380a4f856e4,"Github user ancosen closed the pull request at:

    https://github.com/apache/camel/pull/154
",1399632526120
http://sealytics.github.io/ontologies/release-model#Bug-d8047519-d078-4c67-b0b1-8380a4f856e4,Thanks for the PR,1399632526120
http://sealytics.github.io/ontologies/release-model#Bug-d8047519-d078-4c67-b0b1-8380a4f856e4,"Ok, I&apos;ve fixed the issue in the pull request, it should be good now",1399632526120
http://sealytics.github.io/ontologies/release-model#Bug-d8047519-d078-4c67-b0b1-8380a4f856e4,I think I&apos;ve fixed the concatenation case. Anyway I&apos;ll add other tests later.,1399632526120
http://sealytics.github.io/ontologies/release-model#Bug-d8047519-d078-4c67-b0b1-8380a4f856e4,"We can have

- nested properties
- concatenated properties
- something like what you&apos;ve posted 

What else? 

In *DefaultParserProperties* class in *isNestProperty* private method we just control this:

{code}
uri.startsWith(prefixToken) &amp;&amp; uri.endsWith(suffixToken)
{code}

as condition to have a nested property.. I think this is a soft condition and this is the point where concatenation fails.",1399632526120
http://sealytics.github.io/ontologies/release-model#Bug-d8047519-d078-4c67-b0b1-8380a4f856e4,"Thanks Anotine, but unfortunately the latest PR breaks in other modules, such as camel-blueprint.

Try running tests for components, eg it should pass for camel-spring, camel-blueprint, camel-test-blueprint, camel-scala, camel-groovy etc.
{code}
testConfigAdmin(org.apache.camel.test.blueprint.ConfigAdminOverridePropertiesOutsideCamelContextTest)  Time elapsed: 2.531 sec  &lt;&lt;&lt; ERROR!
org.apache.camel.FailedToCreateRouteException: Failed to create route route1 at: &gt;&gt;&gt; To[{{destination}}] &lt;&lt;&lt; in route: Route(route1)[[From[direct:start]] -&gt; [Bean[ref:myCoolBean m... because of Property with key [destination] not found in properties from text: {{destination}}
	at org.apache.camel.model.RouteDefinition.addRoutes(RouteDefinition.java:910)
	at org.apache.camel.model.RouteDefinition.addRoutes(RouteDefinition.java:175)
	at org.apache.camel.impl.DefaultCamelContext.startRoute(DefaultCamelContext.java:780)
	at org.apache.camel.impl.DefaultCamelContext.startRouteDefinitions(DefaultCamelContext.java:2068)
	at org.apache.camel.impl.DefaultCamelContext.doStartCamel(DefaultCamelContext.java:1816)
	at org.apache.camel.impl.DefaultCamelContext.doStart(DefaultCamelContext.java:1683)
	at org.apache.camel.support.ServiceSupport.start(ServiceSupport.java:61)
	at org.apache.camel.impl.DefaultCamelContext.start(DefaultCamelContext.java:1651)
	at org.apache.camel.blueprint.BlueprintCamelContext.start(BlueprintCamelContext.java:177)
	at org.apache.camel.test.blueprint.CamelBlueprintTestSupport.setUp(CamelBlueprintTestSupport.java:187)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44)
	at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:24)
	at org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:27)
	at org.junit.rules.TestWatcher$1.evaluate(TestWatcher.java:55)
	at org.junit.rules.RunRules.evaluate(RunRules.java:20)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:238)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:53)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229)
	at org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:27)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:309)
	at org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:264)
	at org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:153)
	at org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:124)
	at org.apache.maven.surefire.booter.ForkedBooter.invokeProviderInSameClassLoader(ForkedBooter.java:200)
	at org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:153)
	at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:103)
Caused by: java.lang.IllegalArgumentException: Property with key [destination] not found in properties from text: {{destination}}
	at org.apache.camel.component.properties.DefaultPropertiesParser$ParsingContext.getPropertyValue(DefaultPropertiesParser.java:207)
	at org.apache.camel.component.properties.DefaultPropertiesParser$ParsingContext.readProperty(DefaultPropertiesParser.java:131)
	at org.apache.camel.component.properties.DefaultPropertiesParser$ParsingContext.doParse(DefaultPropertiesParser.java:90)
	at org.apache.camel.component.properties.DefaultPropertiesParser$ParsingContext.parse(DefaultPropertiesParser.java:77)
	at org.apache.camel.component.properties.DefaultPropertiesParser.parseUri(DefaultPropertiesParser.java:42)
	at org.apache.camel.component.properties.PropertiesComponent.parseUri(PropertiesComponent.java:158)
	at org.apache.camel.component.properties.PropertiesComponent.parseUri(PropertiesComponent.java:117)
	at org.apache.camel.impl.DefaultCamelContext.resolvePropertyPlaceholders(DefaultCamelContext.java:1223)
	at org.apache.camel.model.ProcessorDefinition.resolvePropertyPlaceholders(ProcessorDefinition.java:571)
	at org.apache.camel.model.ProcessorDefinition.makeProcessor(ProcessorDefinition.java:474)
	at org.apache.camel.model.ProcessorDefinition.addRoutes(ProcessorDefinition.java:212)
	at org.apache.camel.model.RouteDefinition.addRoutes(RouteDefinition.java:907)
	at org.apache.camel.model.RouteDefinition.addRoutes(RouteDefinition.java:175)
	at org.apache.camel.impl.DefaultCamelContext.startRoute(DefaultCamelContext.java:780)
	at org.apache.camel.impl.DefaultCamelContext.startRouteDefinitions(DefaultCamelContext.java:2068)
	at org.apache.camel.impl.DefaultCamelContext.doStartCamel(DefaultCamelContext.java:1816)
	at org.apache.camel.impl.DefaultCamelContext.doStart(DefaultCamelContext.java:1683)
	at org.apache.camel.support.ServiceSupport.start(ServiceSupport.java:61)
	at org.apache.camel.impl.DefaultCamelContext.start(DefaultCamelContext.java:1651)
	at org.apache.camel.blueprint.BlueprintCamelContext.start(BlueprintCamelContext.java:177)
	at org.apache.camel.test.blueprint.CamelBlueprintTestSupport.setUp(CamelBlueprintTestSupport.java:187)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:606)
	at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:47)
	at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
	at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:44)
	at org.junit.internal.runners.statements.RunBefores.evaluate(RunBefores.java:24)
	at org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:27)
	at org.junit.rules.TestWatcher$1.evaluate(TestWatcher.java:55)
	at org.junit.rules.RunRules.evaluate(RunRules.java:20)
	at org.junit.runners.ParentRunner.runLeaf(ParentRunner.java:271)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:70)
	at org.junit.runners.BlockJUnit4ClassRunner.runChild(BlockJUnit4ClassRunner.java:50)
	at org.junit.runners.ParentRunner$3.run(ParentRunner.java:238)
	at org.junit.runners.ParentRunner$1.schedule(ParentRunner.java:63)
	at org.junit.runners.ParentRunner.runChildren(ParentRunner.java:236)
	at org.junit.runners.ParentRunner.access$000(ParentRunner.java:53)
	at org.junit.runners.ParentRunner$2.evaluate(ParentRunner.java:229)
	at org.junit.internal.runners.statements.RunAfters.evaluate(RunAfters.java:27)
	at org.junit.runners.ParentRunner.run(ParentRunner.java:309)
	at org.apache.maven.surefire.junit4.JUnit4Provider.execute(JUnit4Provider.java:264)
	at org.apache.maven.surefire.junit4.JUnit4Provider.executeTestSet(JUnit4Provider.java:153)
	at org.apache.maven.surefire.junit4.JUnit4Provider.invoke(JUnit4Provider.java:124)
	at org.apache.maven.surefire.booter.ForkedBooter.invokeProviderInSameClassLoader(ForkedBooter.java:200)
	at org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:153)
	at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:103)
{code}
",1399632526120
http://sealytics.github.io/ontologies/release-model#Bug-d8047519-d078-4c67-b0b1-8380a4f856e4,"GitHub user adessaigne opened a pull request:

    https://github.com/apache/camel/pull/189

    CAMEL-7429 Camel Properties Component concatenation issue

    I&apos;ve changed the logic for finding and replacing properties. All the previous tests still pass and the new contatenation one of Adrea is working too.

You can merge this pull request into a Git repository by running:

    $ git pull https://github.com/adessaigne/camel CAMEL-7429

Alternatively you can review and apply these changes as the patch at:

    https://github.com/apache/camel/pull/189.patch

To close this pull request, make a commit to your master/trunk branch
with (at least) the following in the commit message:

    This closes #189
    
----
commit 1258691c272ee31dca112141cfcf1f0439e8e506
Author: Antoine DESSAIGNE &lt;antoine.dessaigne@gmail.com&gt;
Date:   2014-06-18T11:31:39Z

    CAMEL-7429 Camel Properties Component concatenation issue

----
",1399632526120
http://sealytics.github.io/ontologies/release-model#Bug-d8047519-d078-4c67-b0b1-8380a4f856e4,You&apos;re right. I&apos;ll improve this solution.,1399632526120
http://sealytics.github.io/ontologies/release-model#Bug-d8047519-d078-4c67-b0b1-8380a4f856e4,"Sorry about that, I&apos;ll fix this",1399632526120
http://sealytics.github.io/ontologies/release-model#Bug-ba930021-6369-4167-b730-43cf663d70f7,"This is isolated to the camel-groovy component given the following *working* configuration:
    &lt;camel-version&gt;2.12.1&lt;/camel-version&gt;
    &lt;groovy-version&gt;2.1.6&lt;/groovy-version&gt;

    &lt;dependency&gt;
      &lt;groupId&gt;org.apache.camel&lt;/groupId&gt;
      &lt;artifactId&gt;camel-script&lt;/artifactId&gt;
      &lt;version&gt;2.11.1&lt;/version&gt;
    &lt;/dependency&gt;
",1384965241798
http://sealytics.github.io/ontologies/release-model#Bug-ba930021-6369-4167-b730-43cf663d70f7,How many different values do you return in the {{getSubOrderName}} method? Is there only these 2 values or do you have many more?,1384965241798
http://sealytics.github.io/ontologies/release-model#Bug-ba930021-6369-4167-b730-43cf663d70f7,Also what is the code logic in the method {{subOrderName}}?,1384965241798
http://sealytics.github.io/ontologies/release-model#Bug-ba930021-6369-4167-b730-43cf663d70f7,"Groovy itself has likely been upgraded between Camel 2.11 and 2.12. Can you try downgrading and use same Groovy version, and test on your end.
And can you make a simpler unit test / sample project that reproduces this problem?

We cannot reproduce this issue you see on your end.

And frankly the setHeader logic you use is so simple you can just use the simple language.",1384965241798
http://sealytics.github.io/ontologies/release-model#Bug-ba930021-6369-4167-b730-43cf663d70f7,"CAMEL-6340 was also introduced in Camel 2.11.1. Are you sure its that version? Can you double check.
",1384965241798
http://sealytics.github.io/ontologies/release-model#Bug-ba930021-6369-4167-b730-43cf663d70f7,"This is directly related to 2.12.1 since it works correctly in 2.11.1.
Also if we change from &lt;groovy&gt; to &lt;simple&gt; it works.
The exchange accepts an xml payload and then gets converted to a bean:
      &lt;bean ref=&quot;orderConverter&quot; method=&quot;newExchangeOrder&quot;/&gt;
The bean uses Stax to marshal from XML into an ExchangeOrder bean.
The ExchangeOrder bean contains a getSubOrderName:
	String getSubOrderName(){ 	
		String s = order?.subOrder[0]?.class.simpleName
		
		(s.startsWith(&quot;Lessee&quot;))? s.replace(&apos;Lessee&apos;, &apos;Reseller&apos;) : s	
	}
",1384965241798
http://sealytics.github.io/ontologies/release-model#Bug-ba930021-6369-4167-b730-43cf663d70f7,Thank you! I&apos;ll have (big phone company) move back to groovy from simple once 2.12.3 is GA.,1384965241798
http://sealytics.github.io/ontologies/release-model#Bug-ba930021-6369-4167-b730-43cf663d70f7,"Just pushed some unit tests to master. Cannot reproduce this.

Can you double check again what version doesnt work for you.
And if possible put together an unit test or small sample project that demonstrates/reproduces this issue?",1384965241798
http://sealytics.github.io/ontologies/release-model#Bug-ba930021-6369-4167-b730-43cf663d70f7,"These dependencies work:
    &lt;camel-version&gt;2.11.1&lt;/camel-version&gt;
    &lt;groovy-version&gt;2.1.6&lt;/groovy-version&gt;
These do not:
    &lt;camel-version&gt;2.12.1&lt;/camel-version&gt;
    &lt;groovy-version&gt;2.1.6&lt;/groovy-version&gt;

I have recommended the use of &lt;simple&gt; however it is a large project and there is some concern about how many conditional statements can be scoped ( (a&amp;b)||(c&amp;d) ) using simple.
I am still working on a localized test to reproduce this issue. It is is a timing issue; if you wait a few seconds before sending the second request it will have the correct value which is why I *assumed* it was related to caching groovy.
",1384965241798
http://sealytics.github.io/ontologies/release-model#Bug-ba930021-6369-4167-b730-43cf663d70f7,CAMEL-7143 fixes this.,1384965241798
http://sealytics.github.io/ontologies/release-model#Bug-2d7598d2-2b84-4a20-bbc2-97ce386045bd,"Luckily {{CSVStrategy}} has widen the visibility of {{Object#clone()}} method from {{protected}} to {{public}}, so that we can easily make a safe copy of a given {{CSVStrategy}} object when necessary.",1389989292678
http://sealytics.github.io/ontologies/release-model#Bug-2d7598d2-2b84-4a20-bbc2-97ce386045bd,Thanks for reporting.,1389989292678
http://sealytics.github.io/ontologies/release-model#Bug-c5992054-a2c1-424b-93dc-eed018a042f9,"I think the issue is in org.apache.camel.converter.jaxp.XmlConverter

...
    @Converter
    public InputStream toInputStream(DOMSource source, Exchange exchange) throws TransformerException, IOException {
        String s = toString(source, exchange);
        return new ByteArrayInputStream(s.getBytes());
    }

Converts the data to a String first, then we get a ByteArrayInputStream. The content of the InputStream has to be UTF-8 unless the preamble (which we don&apos;t have) or the BOM (which we also don&apos;t have) indicate otherwise.

I am pretty sure that other XML data types (like Document) have the same issue.

I am not entirely sure how to fix this, but it might be possible that the either the default charset needs to be UTF-8 for these XML type conversions or that a XML preamble (with charset) needs to be written in all cases.",1381470795950
http://sealytics.github.io/ontologies/release-model#Bug-c5992054-a2c1-424b-93dc-eed018a042f9,"Wouldn&apos;t changing lines 834 and 848 of XMLConverter class to
        return new ByteArrayInputStream(s.getBytes(&quot;UTF-8&quot;));

fix this issue? (hardcoded UTF-8 no matter what the default encoding is)

Or would this have side effects?",1381470795950
http://sealytics.github.io/ontologies/release-model#Bug-c5992054-a2c1-424b-93dc-eed018a042f9,"This issue was out of my radar for a while, I will review patch and apply it to the master branch today.",1381470795950
http://sealytics.github.io/ontologies/release-model#Bug-c5992054-a2c1-424b-93dc-eed018a042f9,I have attached a patch that will fix this specific issue (even though there might be encoding issues elswhere in the code),1381470795950
http://sealytics.github.io/ontologies/release-model#Bug-c5992054-a2c1-424b-93dc-eed018a042f9,"Applied the patch into master, camel-2.12.x and camel-2.11.x branches.",1381470795950
http://sealytics.github.io/ontologies/release-model#Bug-c5992054-a2c1-424b-93dc-eed018a042f9,"a modified test file with test cases that use escaped unicode characters.
",1381470795950
http://sealytics.github.io/ontologies/release-model#Bug-c5992054-a2c1-424b-93dc-eed018a042f9,"Hi Willem,
I was wondering if the reason for this change not being committed is the test using non-ascii characters that are violating the code check? If that is the case, I am attaching a modified test that does not directly include those non-ascii characters in the code but includes them using their corresponding escaped unicode characters. I even added a few characters to make it more interesting.

regards, aki",1381470795950
http://sealytics.github.io/ontologies/release-model#Bug-a90b3160-4f89-4c44-8aeb-455b2f240e7f,Thanks for reporting Marios!,1379359647317
