1,0.142857,0.285714,0.142857,0.142857,0.142857,0.142857
2,0.661538,0.207692,0.0615385,0.0153846,0.0461538,0.00769231
3,0.125,0.125,0.375,0.125,0.125,0.125
4,0.125,0.125,0.375,0.125,0.125,0.125
5,0.142857,0.142857,0.285714,0.142857,0.142857,0.142857
6,0.142857,0.142857,0.285714,0.142857,0.142857,0.142857
7,0.111111,0.111111,0.444444,0.111111,0.111111,0.111111
8,0.1,0.5,0.1,0.1,0.1,0.1
9,0.125,0.125,0.375,0.125,0.125,0.125
10,0.05,0.4,0.25,0.1,0.15,0.05
11,0.125,0.125,0.375,0.125,0.125,0.125
12,0.111111,0.111111,0.444444,0.111111,0.111111,0.111111
13,0.25,0.125,0.25,0.125,0.125,0.125
14,0.142857,0.142857,0.285714,0.142857,0.142857,0.142857
15,0.125,0.125,0.375,0.125,0.125,0.125
16,0.142857,0.142857,0.285714,0.142857,0.142857,0.142857
17,0.0833333,0.0833333,0.416667,0.0833333,0.25,0.0833333
18,0.142857,0.285714,0.142857,0.142857,0.142857,0.142857
19,0.125,0.125,0.375,0.125,0.125,0.125
20,0.142857,0.142857,0.285714,0.142857,0.142857,0.142857
21,0.0357143,0.178571,0.178571,0.0357143,0.535714,0.0357143
22,0.142857,0.142857,0.285714,0.142857,0.142857,0.142857
23,0.111111,0.111111,0.444444,0.111111,0.111111,0.111111
24,0.025641,0.846154,0.025641,0.0512821,0.025641,0.025641
25,0.125,0.125,0.375,0.125,0.125,0.125
26,0.0666667,0.466667,0.266667,0.0666667,0.0666667,0.0666667
27,0.111111,0.111111,0.444444,0.111111,0.111111,0.111111
28,0.111111,0.111111,0.444444,0.111111,0.111111,0.111111
29,0.125,0.125,0.375,0.125,0.125,0.125
30,0.0151515,0.151515,0.0151515,0.484848,0.318182,0.0151515
31,0.142857,0.142857,0.285714,0.142857,0.142857,0.142857
32,0.0909091,0.363636,0.272727,0.0909091,0.0909091,0.0909091
33,0.125,0.125,0.375,0.125,0.125,0.125
34,0.125,0.125,0.375,0.125,0.125,0.125
35,0.142857,0.285714,0.142857,0.142857,0.142857,0.142857
36,0.125,0.125,0.375,0.125,0.125,0.125
37,0.142857,0.142857,0.285714,0.142857,0.142857,0.142857
38,0.125,0.375,0.125,0.125,0.125,0.125
39,0.125,0.125,0.375,0.125,0.125,0.125
40,0.1,0.1,0.5,0.1,0.1,0.1
41,0.0769231,0.153846,0.153846,0.0769231,0.461538,0.0769231
42,0.142857,0.142857,0.285714,0.142857,0.142857,0.142857
43,0.0512821,0.025641,0.179487,0.299145,0.435897,0.00854701
44,0.047619,0.0952381,0.571429,0.0952381,0.142857,0.047619
