1,1379975196375,2013-09-23 18:26:36 UTC,2013-09-23
2,1365179521375,2013-04-05 12:32:01 UTC,2013-04-05
3,1391155924048,2014-01-31 03:12:04 UTC,2014-01-31
4,1375831119928,2013-08-06 19:18:39 UTC,2013-08-06
5,1383082847719,2013-10-29 17:40:47 UTC,2013-10-29
6,1384089827126,2013-11-10 08:23:47 UTC,2013-11-10
7,1401970839096,2014-06-05 08:20:39 UTC,2014-06-05
8,1407492803330,2014-08-08 06:13:23 UTC,2014-08-08
9,1408093974487,2014-08-15 05:12:54 UTC,2014-08-15
10,1387802783588,2013-12-23 07:46:23 UTC,2013-12-23
11,1374562364050,2013-07-23 02:52:44 UTC,2013-07-23
12,1352966589763,2012-11-15 03:03:09 UTC,2012-11-15
13,1384871583448,2013-11-19 09:33:03 UTC,2013-11-19
14,1372862682773,2013-07-03 10:44:42 UTC,2013-07-03
15,1387297121959,2013-12-17 11:18:41 UTC,2013-12-17
16,1390511662436,2014-01-23 16:14:22 UTC,2014-01-23
17,1378709671924,2013-09-09 02:54:31 UTC,2013-09-09
18,1403802052444,2014-06-26 13:00:52 UTC,2014-06-26
19,1385621084791,2013-11-28 01:44:44 UTC,2013-11-28
20,1406045154120,2014-07-22 12:05:54 UTC,2014-07-22
21,1409125033998,2014-08-27 03:37:13 UTC,2014-08-27
22,1378461323290,2013-09-06 05:55:23 UTC,2013-09-06
23,1397200244518,2014-04-11 03:10:44 UTC,2014-04-11
24,1390994761751,2014-01-29 06:26:01 UTC,2014-01-29
25,1382367910413,2013-10-21 11:05:10 UTC,2013-10-21
26,1400230980251,2014-05-16 05:03:00 UTC,2014-05-16
27,1388665877604,2014-01-02 07:31:17 UTC,2014-01-02
28,1393922972728,2014-03-04 03:49:32 UTC,2014-03-04
29,1401983888120,2014-06-05 11:58:08 UTC,2014-06-05
30,1398988039692,2014-05-01 19:47:19 UTC,2014-05-01
31,1409867665625,2014-09-04 17:54:25 UTC,2014-09-04
32,1385420424265,2013-11-25 18:00:24 UTC,2013-11-25
33,1359983445380,2013-02-04 08:10:45 UTC,2013-02-04
34,1384765523740,2013-11-18 04:05:23 UTC,2013-11-18
35,1377530502098,2013-08-26 11:21:42 UTC,2013-08-26
36,1404122547960,2014-06-30 06:02:27 UTC,2014-06-30
37,1398874661584,2014-04-30 12:17:41 UTC,2014-04-30
38,1376468747917,2013-08-14 04:25:47 UTC,2013-08-14
39,1402586947978,2014-06-12 11:29:07 UTC,2014-06-12
40,1376061467988,2013-08-09 11:17:47 UTC,2013-08-09
41,1398265660201,2014-04-23 11:07:40 UTC,2014-04-23
42,1396007172946,2014-03-28 07:46:12 UTC,2014-03-28
43,1408995303386,2014-08-25 15:35:03 UTC,2014-08-25
44,1395911536003,2014-03-27 05:12:16 UTC,2014-03-27
45,1183386840515,2007-07-02 10:34:00 UTC,2007-07-02
46,1382011035388,2013-10-17 07:57:15 UTC,2013-10-17
47,1380281660448,2013-09-27 07:34:20 UTC,2013-09-27
48,1375179941575,2013-07-30 06:25:41 UTC,2013-07-30
49,1404747297588,2014-07-07 11:34:57 UTC,2014-07-07
50,1381758416370,2013-10-14 09:46:56 UTC,2013-10-14
51,1401265915887,2014-05-28 04:31:55 UTC,2014-05-28
52,1376470656678,2013-08-14 04:57:36 UTC,2013-08-14
53,1378749287234,2013-09-09 13:54:47 UTC,2013-09-09
54,1385068896231,2013-11-21 16:21:36 UTC,2013-11-21
55,1392296460279,2014-02-13 08:01:00 UTC,2014-02-13
56,1343747926984,2012-07-31 11:18:46 UTC,2012-07-31
57,1399961182143,2014-05-13 02:06:22 UTC,2014-05-13
58,1348767797918,2012-09-27 13:43:17 UTC,2012-09-27
59,1379408331871,2013-09-17 04:58:51 UTC,2013-09-17
60,1378333513699,2013-09-04 18:25:13 UTC,2013-09-04
61,1379936269054,2013-09-23 07:37:49 UTC,2013-09-23
62,1377854786711,2013-08-30 05:26:26 UTC,2013-08-30
63,1391787917701,2014-02-07 10:45:17 UTC,2014-02-07
64,1395658255847,2014-03-24 06:50:55 UTC,2014-03-24
65,1392732959461,2014-02-18 09:15:59 UTC,2014-02-18
66,1242657005037,2009-05-18 10:30:05 UTC,2009-05-18
67,1402501725541,2014-06-11 11:48:45 UTC,2014-06-11
68,1397746139653,2014-04-17 10:48:59 UTC,2014-04-17
69,1397627420580,2014-04-16 01:50:20 UTC,2014-04-16
70,1349074785695,2012-10-01 02:59:45 UTC,2012-10-01
71,1403865634610,2014-06-27 06:40:34 UTC,2014-06-27
72,1384756835237,2013-11-18 01:40:35 UTC,2013-11-18
73,1320805434467,2011-11-08 21:23:54 UTC,2011-11-08
74,1376645712089,2013-08-16 05:35:12 UTC,2013-08-16
75,1377184727339,2013-08-22 11:18:47 UTC,2013-08-22
76,1396779919627,2014-04-06 06:25:19 UTC,2014-04-06
77,1355911459750,2012-12-19 05:04:19 UTC,2012-12-19
78,1398987082454,2014-05-01 19:31:22 UTC,2014-05-01
79,1382539300268,2013-10-23 10:41:40 UTC,2013-10-23
80,1409648984063,2014-09-02 05:09:44 UTC,2014-09-02
81,1401709658473,2014-06-02 07:47:38 UTC,2014-06-02
82,1370551197710,2013-06-06 16:39:57 UTC,2013-06-06
83,1377794045436,2013-08-29 12:34:05 UTC,2013-08-29
84,1394515984803,2014-03-11 01:33:04 UTC,2014-03-11
85,1385463064945,2013-11-26 05:51:04 UTC,2013-11-26
86,1406819822863,2014-07-31 11:17:02 UTC,2014-07-31
87,1391522811957,2014-02-04 09:06:51 UTC,2014-02-04
88,1384869109962,2013-11-19 08:51:49 UTC,2013-11-19
89,1385550697135,2013-11-27 06:11:37 UTC,2013-11-27
90,1401914606572,2014-06-04 16:43:26 UTC,2014-06-04
91,1390526959211,2014-01-23 20:29:19 UTC,2014-01-23
92,1386364769567,2013-12-06 16:19:29 UTC,2013-12-06
93,1395144011975,2014-03-18 08:00:11 UTC,2014-03-18
94,1389191001863,2014-01-08 09:23:21 UTC,2014-01-08
95,1376559939989,2013-08-15 05:45:39 UTC,2013-08-15
96,1376885529135,2013-08-19 00:12:09 UTC,2013-08-19
97,1367826047016,2013-05-06 03:40:47 UTC,2013-05-06
98,1386579412640,2013-12-09 03:56:52 UTC,2013-12-09
99,1378976192460,2013-09-12 04:56:32 UTC,2013-09-12
100,1372947679768,2013-07-04 10:21:19 UTC,2013-07-04
101,1397745294345,2014-04-17 10:34:54 UTC,2014-04-17
102,1386242441353,2013-12-05 06:20:41 UTC,2013-12-05
103,1405349513730,2014-07-14 10:51:53 UTC,2014-07-14
104,1390192376358,2014-01-19 23:32:56 UTC,2014-01-19
105,1377701358525,2013-08-28 10:49:18 UTC,2013-08-28
106,1395295180960,2014-03-20 01:59:40 UTC,2014-03-20
107,1385382539404,2013-11-25 07:28:59 UTC,2013-11-25
108,1390505733652,2014-01-23 14:35:33 UTC,2014-01-23
109,1391790373569,2014-02-07 11:26:13 UTC,2014-02-07
110,1393431581649,2014-02-26 11:19:41 UTC,2014-02-26
111,1379486880863,2013-09-18 02:48:00 UTC,2013-09-18
112,1390379964223,2014-01-22 03:39:24 UTC,2014-01-22
113,1402398423251,2014-06-10 07:07:03 UTC,2014-06-10
114,1393530424541,2014-02-27 14:47:04 UTC,2014-02-27
115,1328652699063,2012-02-07 17:11:39 UTC,2012-02-07
116,1406800735111,2014-07-31 05:58:55 UTC,2014-07-31
117,1375644386206,2013-08-04 15:26:26 UTC,2013-08-04
118,1374479375997,2013-07-22 03:49:35 UTC,2013-07-22
119,1384795893688,2013-11-18 12:31:33 UTC,2013-11-18
120,1356146518080,2012-12-21 22:21:58 UTC,2012-12-21
121,1389583067631,2014-01-12 22:17:47 UTC,2014-01-12
122,1387278797086,2013-12-17 06:13:17 UTC,2013-12-17
123,1378848444465,2013-09-10 17:27:24 UTC,2013-09-10
