1,Bug-7a881855-a6d4-448f-94b9-5936a69c1284,1386756534698
3,Bug-198485f4-9553-4f60-bf77-c1203cffaa17,1410214820720
1,Bug-626f0308-c42b-42b8-abf0-aa85cad16c3c,1397080590247
1,Bug-cf32c0bb-f185-4107-a81b-dba3c5eaf6c4,1396439422368
5,Bug-2dc0df14-fb06-4769-8383-5071de998f27,1395246785905
1,Bug-dca0634c-1ea1-4fe8-a290-09cf08bbd055,1396538536340
5,Bug-39e69aaa-ecef-4e2d-a790-22df6c252e84,1399750678300
3,Bug-52b47d42-94c3-4ef9-8bd6-6e0a68d2ca7e,1401293322582
1,Bug-83473f55-097d-4d94-abbf-ae29e4696cf3,1405475222897
1,Bug-532385e3-a267-4ced-b807-83ec7cd9248f,1388789673452
1,Bug-8b0416d7-909c-4aba-9ffe-17f401c377cb,1387640851810
1,Bug-ea853806-b436-4b9a-9f47-203b30448168,1386084275533
1,Bug-bd6a3612-a0de-4cd6-9006-6c58d3488b7a,1405570684785
3,Bug-9b8581e8-e15a-461d-bfca-ee7941e66f16,1326374456210
2,Bug-070679a9-54c3-4fbc-a48f-39d15650391a,1390492032578
1,Bug-e8ff50ae-5719-4342-b687-427a5f715e39,1410771228291
1,Bug-733dde54-cd6d-4726-9fb9-7d855344bb7e,1387276370470
1,Bug-19a4aa8a-7002-4cda-921e-d153643d83f8,1383851077766
2,Bug-7f510c56-df54-4618-94c3-d5401a7ae415,1398379475878
5,Bug-6579e9f9-ac43-4b8c-8199-4782068cb069,1374437681378
1,Bug-3e855d84-cc8c-43ac-9836-c988c871a0d3,1334320864696
5,Bug-274b7c98-fe86-416e-a94f-3885e545deb8,1392994328033
1,Bug-7ae014a3-ce0d-450e-805d-b6f6b4f7d004,1387874052313
2,Bug-a8c4a870-dcb8-411c-84c5-503b1fa12391,1402994659332
2,Bug-7e43b440-947f-4445-8775-059f8687e001,1410280730268
2,Bug-bbfe79bc-9edc-4953-a284-9696f5aa339e,1397054236071
1,Bug-225001f4-5791-4f43-93ee-cc307d038cab,1386163797734
1,Bug-8c53dc38-e8db-4a46-9baf-fd3d109ed606,1360424671174
5,Bug-b3d2d85c-e172-4ec4-b1b7-1dd9d7eb435b,1394073443695
1,Bug-cc050033-b3bc-4588-8c4d-d9c5b186d959,1309241199672
1,Bug-f0fa6f0b-6758-47ff-b4bc-20a13fef2cef,1406886237523
1,Bug-b64c941e-c152-43c8-8571-bea3466bf48b,1372955250067
2,Bug-16319789-fe8d-4435-831d-0fc92183af1c,1402567825033
1,Bug-2aa7276f-519e-41f0-8943-0f9e9d50a317,1381159507736
1,Bug-fb112c80-7855-44c2-a0cb-7dd5e21eba9f,1379946442525
2,Bug-e6f16253-2613-42c3-bf7a-8b452f246cbf,1307460846702
0,Bug-651ca31d-3cba-49f9-b5d4-c9da116cf196,1341391976361
1,Bug-d405026f-3898-43dc-b0fa-c716b17573e8,1406131325577
1,Bug-487ab5e5-10c8-47eb-a898-148222fed593,1375462234201
1,Bug-637c6799-2083-4105-a042-529d503f400c,1340031851986
5,Bug-71b76e96-f41a-4a8e-8eb7-dbe9eda813e4,1408642216873
