1,1383254232446,2013-10-31 17:17:12 UTC,2013-10-31
2,1386945688113,2013-12-13 09:41:28 UTC,2013-12-13
3,1398698419414,2014-04-28 11:20:19 UTC,2014-04-28
4,1368525305903,2013-05-14 05:55:05 UTC,2013-05-14
5,1389609238249,2014-01-13 05:33:58 UTC,2014-01-13
6,1368735193277,2013-05-16 16:13:13 UTC,2013-05-16
7,1382677257414,2013-10-25 01:00:57 UTC,2013-10-25
8,1374835591258,2013-07-26 06:46:31 UTC,2013-07-26
9,1401092547175,2014-05-26 04:22:27 UTC,2014-05-26
10,1397715446443,2014-04-17 02:17:26 UTC,2014-04-17
11,1397645085041,2014-04-16 06:44:45 UTC,2014-04-16
12,1365582722447,2013-04-10 04:32:02 UTC,2013-04-10
13,1393494844480,2014-02-27 04:54:04 UTC,2014-02-27
14,1392882428667,2014-02-20 02:47:08 UTC,2014-02-20
15,1383749732118,2013-11-06 09:55:32 UTC,2013-11-06
16,1399887795550,2014-05-12 05:43:15 UTC,2014-05-12
17,1360042368192,2013-02-05 00:32:48 UTC,2013-02-05
18,1383657290248,2013-11-05 08:14:50 UTC,2013-11-05
19,1396697214870,2014-04-05 07:26:54 UTC,2014-04-05
20,1380276797500,2013-09-27 06:13:17 UTC,2013-09-27
21,1385127724883,2013-11-22 08:42:04 UTC,2013-11-22
22,1383552833982,2013-11-04 03:13:53 UTC,2013-11-04
23,1382567649443,2013-10-23 18:34:09 UTC,2013-10-23
24,1399919203887,2014-05-12 14:26:43 UTC,2014-05-12
25,1396795344457,2014-04-06 10:42:24 UTC,2014-04-06
26,1381871437985,2013-10-15 17:10:37 UTC,2013-10-15
27,1401778467238,2014-06-03 02:54:27 UTC,2014-06-03
28,1400747886779,2014-05-22 04:38:06 UTC,2014-05-22
29,1390228819315,2014-01-20 09:40:19 UTC,2014-01-20
30,1385214153329,2013-11-23 08:42:33 UTC,2013-11-23
31,1381382554198,2013-10-10 01:22:34 UTC,2013-10-10
32,1391529209200,2014-02-04 10:53:29 UTC,2014-02-04
33,1389803271169,2014-01-15 11:27:51 UTC,2014-01-15
34,1393594530871,2014-02-28 08:35:30 UTC,2014-02-28
35,1404709620476,2014-07-07 01:07:00 UTC,2014-07-07
36,1400151999114,2014-05-15 07:06:39 UTC,2014-05-15
37,1381901018185,2013-10-16 01:23:38 UTC,2013-10-16
38,1378893718922,2013-09-11 06:01:58 UTC,2013-09-11
39,1395815601242,2014-03-26 02:33:21 UTC,2014-03-26
40,1348333234914,2012-09-22 13:00:34 UTC,2012-09-22
41,1383739055698,2013-11-06 06:57:35 UTC,2013-11-06
42,1383750831711,2013-11-06 10:13:51 UTC,2013-11-06
43,1395900606737,2014-03-27 02:10:06 UTC,2014-03-27
44,1385214406850,2013-11-23 08:46:46 UTC,2013-11-23
45,1391701016813,2014-02-06 10:36:56 UTC,2014-02-06
46,1385123288140,2013-11-22 07:28:08 UTC,2013-11-22
47,1401283398538,2014-05-28 09:23:18 UTC,2014-05-28
48,1394117754603,2014-03-06 09:55:54 UTC,2014-03-06
49,1395907874002,2014-03-27 04:11:14 UTC,2014-03-27
50,1396813438746,2014-04-06 15:43:58 UTC,2014-04-06
51,1389853669572,2014-01-16 01:27:49 UTC,2014-01-16
52,1345741736312,2012-08-23 13:08:56 UTC,2012-08-23
53,1383749559136,2013-11-06 09:52:39 UTC,2013-11-06
54,1396205650147,2014-03-30 14:54:10 UTC,2014-03-30
55,1403525475172,2014-06-23 08:11:15 UTC,2014-06-23
56,1396819111621,2014-04-06 17:18:31 UTC,2014-04-06
57,1398241554234,2014-04-23 04:25:54 UTC,2014-04-23
58,1384951485785,2013-11-20 07:44:45 UTC,2013-11-20
59,1369423453743,2013-05-24 15:24:13 UTC,2013-05-24
60,1371728247986,2013-06-20 07:37:27 UTC,2013-06-20
61,1407750787610,2014-08-11 05:53:07 UTC,2014-08-11
62,1395041463669,2014-03-17 03:31:03 UTC,2014-03-17
63,1387309232563,2013-12-17 14:40:32 UTC,2013-12-17
64,1407935103153,2014-08-13 09:05:03 UTC,2014-08-13
65,1381518711371,2013-10-11 15:11:51 UTC,2013-10-11
66,1400908393100,2014-05-24 01:13:13 UTC,2014-05-24
67,1396809828103,2014-04-06 14:43:48 UTC,2014-04-06
68,1396797379285,2014-04-06 11:16:19 UTC,2014-04-06
69,1382284151573,2013-10-20 11:49:11 UTC,2013-10-20
70,1396222317199,2014-03-30 19:31:57 UTC,2014-03-30
71,1384774776464,2013-11-18 06:39:36 UTC,2013-11-18
72,1395990236299,2014-03-28 03:03:56 UTC,2014-03-28
73,1386849728939,2013-12-12 07:02:08 UTC,2013-12-12
74,1387309586492,2013-12-17 14:46:26 UTC,2013-12-17
75,1391176925410,2014-01-31 09:02:05 UTC,2014-01-31
76,1398241779352,2014-04-23 04:29:39 UTC,2014-04-23
77,1390255646791,2014-01-20 17:07:26 UTC,2014-01-20
78,1368902373901,2013-05-18 14:39:33 UTC,2013-05-18
79,1403529469815,2014-06-23 09:17:49 UTC,2014-06-23
80,1382427420970,2013-10-22 03:37:00 UTC,2013-10-22
